財務省,関東財務局,東京財務事務所,一般会計,普通財産,線路敷地,東京都港区,-,6540394,33,6540394,0,0,0,0,0,市街化区域,準工業地域,60,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,事務所敷地,東京都港区,-,522376,6,522376,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,468890,2,468890,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,22314056,82,22314056,0,0,0,0,0,市街化区域,第二種住居地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,事務所敷地,東京都港区,-,342763752,813,342763752,0,0,0,0,0,市街化区域,第二種住居地域,60,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,事務所敷地及び住宅敷地,東京都港区,-,42096659,72,42096659,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,12115535,50,12115535,0,0,0,0,0,市街化区域,準工業地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,50362294,192,50362294,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,69346825,224,69346825,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,62558401,70,62558400,31.52,63.04,1,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,24883783,108,24883783,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,23695110,103,23695110,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,店舗及び作業敷地,東京都港区,-,9556207,32,9556207,0,0,0,0,0,市街化区域,商業地域,80,500
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,20378898,43,20378898,0,0,0,0,0,市街化区域,準工業地域,60,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,29108762,111,29108762,0,0,0,0,0,市街化区域,商業地域,80,500
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,22000337,82,22000337,0,0,0,0,0,市街化区域,商業地域,80,500
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,12635548,61,12635548,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,26708860,93,26708860,0,0,0,0,0,市街化区域,近隣商業地域,80,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,56996968,163,56996968,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,70879997,367,70879997,0,0,0,0,0,市街化区域,準工業地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,18922594,52,18922594,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅及び事務所敷地,東京都港区,-,53104059,255,53104059,0,0,0,0,0,市街化区域,準工業地域,60,500
財務省,関東財務局,東京財務事務所,一般会計,普通財産,店舗敷地,東京都港区,-,53467954,80,53467954,0,0,0,0,0,市街化区域,商業地域,80,600
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,45150545,45,45150543,15.09,50.47,2,0,0,市街化区域,第二種住居地域,60,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,45150545,45,45150543,15.09,50.47,2,0,0,市街化区域,第二種住居地域,60,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,45150545,45,45150543,15.09,50.47,2,0,0,市街化区域,第二種住居地域,60,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,57047451,57,57047449,18.2,62.9,2,0,0,市街化区域,第二種住居地域,60,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,27988225,73,27988225,0,0,0,0,0,市街化区域,商業地域,80,500
財務省,関東財務局,東京財務事務所,一般会計,普通財産,事務所敷地,東京都港区,-,113093304,113,113093303,51.11,164.87,1,0,0,市街化区域,近隣商業地域,80,400
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,37338794,112,37338794,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,駐車場敷地,東京都港区,-,17199629,65,17199629,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,3289575,12,3289575,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,3761416,14,3761416,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,2935024,11,2935024,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,3766748,14,3766748,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,3289575,12,3289575,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,事務所敷地,東京都港区,-,3761416,14,3761416,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,住宅敷地,東京都港区,-,2935024,11,2935024,0,0,0,0,0,市街化区域,近隣商業地域,80,300
