財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都中野区中央１−５９０−２,927965837,2607,927965837,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都中野区新井１−８８−４,12511152,82,12511152,市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都中野区新井３−１８−４,875720215,2926,875720215,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都中野区本町５−１３−１９,23144124,77,23144124,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都中野区江古田４−１７３２−２外,516717634,2512,516717634,市街化区域,第一種低層住居専用地域,60,150,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区下井草１−９３１−４外４筆,387546815,1208,387546815,市街化区域,第一種低層住居専用地域,50,100,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区井草１−１１−３,144316950,418,144316950,市街化区域,近隣商業地域,80,300,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区今川２−１５０−２,54531200,170,54531200,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区和泉４−３４４−６外１筆,121324166,392,121324166,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区和泉４−３７２−１５外１筆,60484596,204,60484596,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区天沼３−１９０−１,725605440,3182,725605440,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区本天沼２−８５７−２７外２筆,81439933,304,81439933,市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区松ノ木１−１２７６−５,49940318,147,49940318,市街化区域,近隣商業地域,80,300,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区高円寺北１−６３７−１４,335038680,1034,335038680,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都杉並区高円寺北４−５０６−７,1374264424,6438,1374264424,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都豊島区要町２−２９−１,326631330,798,326631330,市街化区域,第一種低層住居専用地域,60,150,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区上十条５−２８−８６外２筆,5962060,181,5962060,市街化区域,第一種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区堀船３−４３−１５,19211133,75,19211133,市街化区域,準工業地域,60,200,一般競争入札（未実施）
