省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
法務省,一般会計,公用財産,横浜地方法務局,金沢出張所,神奈川県横浜市金沢区泥亀２−７−１,神奈川県横浜市金沢区泥亀２丁目７−１,"312,938,512",庁舎等,"2,000.17","283,864,126",1978.3.17,所管換,市街化区域,近隣商業地域,80,300,11,事務庁舎,2,677.56,677.56,"22,445,576",0,事務庁舎,ＲＣ,1,659.25,659.25,"22,195,994",2011.4.1,所属替（無償）,0,"6,628,810",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,青葉出張所,神奈川県横浜市青葉区荏田西１−９−１２,神奈川県横浜市青葉区荏田西１−９−１２,"878,488,816",庁舎等,"2,417.97","557,687,854",1996.3.29,所管換,市街化区域,第二種住居地域,60,200,48,事務庁舎,1,988.95,"2,333.05","269,993,964",0,事務庁舎,ＲＣ,2,988.95,"2,333.05","269,993,964",2011.4.1,所属替（無償）,"18,953,571","31,853,427",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,戸塚出張所,神奈川県横浜市戸塚区戸塚町２８３３,神奈川県横浜市戸塚区戸塚町２８３３,"251,464,175",庁舎等,"1,736.33","230,082,824",1981.3.31,所管換,市街化区域,第二種中高層住居専用地域,60,150,40,事務庁舎,2,541.08,"1,065.35","20,445,708",0,事務庁舎,ＲＣ,2,524.27,"1,048.54","20,445,707",2011.4.1,所属替（無償）,0,"935,643",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,旭出張所,神奈川県横浜市旭区柏町１１３−２,神奈川県横浜市旭区柏町１１３−２,"385,914,557",庁舎等,"1,903.17","334,868,471",1981.6.11,所管換,市街化区域,第一種住居地域,60,200,32,事務庁舎,1,602.56,"1,244.14","46,215,858",0,事務庁舎,ＲＣ,2,602.56,"1,244.14","46,215,858",2011.4.1,所属替（無償）,"447,552","4,382,676",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,鎌倉出張所,神奈川県鎌倉市佐助１−１３−６,神奈川県鎌倉市佐助１丁目１３−６,"415,563,588",庁舎等,"1,632.32","370,210,176",1966.1.31,交換,市街化区域,第一種低層住居専用地域,40,80,58,事務庁舎,2,439.81,767.49,"42,295,602",0,事務庁舎,ＲＣ,2,422.37,750.05,"42,097,234",2011.4.1,所属替（無償）,0,"3,057,810",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,大和出張所,神奈川県大和市中央１−５−２０,神奈川県大和市中央１丁目５−２０,"289,907,053",庁舎等,"1,652.28","225,536,220",1979.6.13,所管換,市街化区域,近隣商業地域,80,200,44,事務庁舎,1,727.22,"1,486.16","53,853,247",0,事務庁舎,ＲＣ,2,727.22,"1,486.16","53,853,247",2011.4.1,所属替（無償）,0,"10,517,586",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,栄出張所,神奈川県横浜市栄区小菅ヶ谷１−６−２,神奈川県横浜市栄区小菅ヶ谷１丁目６−２,"746,691,160",庁舎等,"4,500.00","567,000,000",1989.1.25,所管換,市街化区域,第一種中高層住居専用地域,60,150,54,事務庁舎,2,"1,232.01","3,679.88","155,489,993",0,事務庁舎,ＲＣ,3,"1,196.02","3,643.89","154,372,040",2011.4.1,所属替（無償）,"1,096,086","23,105,081",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,厚木法務総合庁舎,神奈川県厚木市寿町３−４１６−１,神奈川県厚木市寿町３丁目５−１,"456,310,075",庁舎等,"2,119.62","310,626,071",1992.3.23,所管換,市街化区域,第一種住居地域,60,200,54,事務庁舎,2,769.24,"2,318.93","138,431,153",0,事務庁舎,ＲＣ,4,751.8,"2,301.49","138,298,632",1993.8.31,新築,"782,352","6,470,499",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,湘南支局,神奈川県藤沢市辻堂神台２−２−３,神奈川県藤沢市辻堂神台２−２−３,"475,171,580",,0,0,,,,,,,,事務庁舎,2,"1,059.49","2,908.10","393,002,039",0,事務庁舎,Ｓ,3,"1,048.00","2,896.61","392,435,476",2011.4.1,所属替（無償）,"3,076,208","79,093,333",0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,相模原地方合同庁舎,神奈川県相模原市中央区富士見６−５３３５−８,神奈川県相模原市中央区富士見６丁目１０−１０,"839,429,628",庁舎等,"4,950.37","445,533,300",1992.7.28,所管換,市街化区域,第二種住居地域,60,200,62,事務庁舎,4,"1,335.92","6,225.12","353,658,039",0,事務庁舎,ＲＣ,5,"1,199.09","6,088.29","348,742,081",1994.8.31,新築,"4,225,270","36,013,019",0,0,0,0,0,0,0,0
