省庁名,部局名,部局所名,会計名,分類種類名,根拠法令,用途施設名称,所在地,貸付相手方,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,立木竹価格　（円）,工作物価格　（円）,機械器具価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,黒髪二丁目公園,熊本県熊本市中央区黒髪２丁目５４７−１、５４８−１,熊本市,"9,791,443",160.05,"9,791,443",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,150
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,立田山豊国台公園,熊本県熊本市中央区黒髪４丁目７４５−２,熊本市,"179,830","8,650.21","179,830",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,40,80
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,一里木跡記念碑,熊本県熊本市中央区黒髪５丁目５３１−２,熊本市,"465,639",12.86,"465,639",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,桜山緑地,熊本県熊本市中央区黒髪５丁目５３７−１,熊本市,"25,234,659",348.18,"25,234,659",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,打越南公園,熊本県熊本市北区打越町１３９,熊本市,"14,442,910",382.39,"14,442,283",0,0,0,626,1,0,市街化区域,第一種低層住居専用地域,40,80
財務省,九州財務局,本局,一般会計,普通財産,国家公務員共済組合法 第１２条,宿舎敷地,熊本県熊本市,国家公務員共済組合連合会,"460,519,704","17,345.13","460,519,694",0,0,0,0,10,0,市街化区域,準工業地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,用排水路（都市下水路）,熊本県熊本市東区若葉４−２４２地先外,熊本市,"37,912,712","6,814.14","37,912,712",0,0,0,0,0,0,市街化区域 外,第一種低層住居専用地域 外,40,80
財務省,九州財務局,本局,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,熊本県熊本市,国家公務員共済組合連合会,"222,469,285","5,509.42","222,469,285",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国家公務員共済組合法 第１２条,宿舎敷地,熊本県熊本市,国家公務員共済組合連合会,"579,103,691","13,145.01","579,103,691",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域 外,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,栄町公園,熊本県熊本市東区若葉３丁目２３−６,熊本市,"37,991,068",505.55,"37,991,068",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,花岡山公園,熊本県熊本市西区春日４丁目１５８１,熊本市,"2,402,955","1,805.61","2,402,955",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,東原公園,熊本県熊本市中央区大江６丁目１６−１２,熊本市,"8,444,436",103.16,"8,444,436",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,新大江三丁目公園,熊本県熊本市中央区新大江３丁目８６−３,熊本市,"43,839,053",586.79,"43,839,053",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,八景水谷公園,熊本県熊本市北区八景水谷１丁目　９１４番１地先外,熊本市,"13,249,406",813.47,"13,249,406",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,一夜塘公園,熊本県熊本市中央区子飼本町２８９−１,熊本市,"84,906,780","1,134.80","84,906,780",0,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,柿原公園,熊本県熊本市西区花園７丁目９６１−３,熊本市,"622,943,850","20,951.00","622,943,850",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,40,80
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,熊本県民総合運動公園,熊本県熊本市東区平山町３１１２−５,熊本県,"25,070,000","10,856.01","25,070,000",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,40,80
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,薬師前公園,熊本県熊本市北区龍田８丁目９７６番,熊本市,"28,002,690",976.15,"28,002,690",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,黒髪中屋敷公園,熊本県熊本市中央区黒髪２丁目３８１番１,熊本市,"10,280,006",192.1,"10,280,006",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,150
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,北坪井公園,熊本県熊本市中央区坪井４丁目２２４番１,熊本市,"7,325,492",134.62,"7,325,492",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,若葉四丁目公園,熊本県熊本市東区若葉４丁目１２４−２,熊本市,"10,327,712",152.98,"10,327,712",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,150
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,上宅地北公園,熊本県熊本市南区御幸笛田４丁目１８５２番１,熊本市,"16,604,269",449.14,"16,604,269",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,150
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,水前寺五丁目公園,熊本県熊本市中央区水前寺５丁目１０−３,熊本市,"22,152,867",238.48,"22,152,867",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,九品寺三丁目公園,熊本県熊本市中央区九品寺３−２−９１,熊本市,"26,708,180",434.65,"26,708,180",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,坪井二丁目公園,熊本県熊本市中央区坪井２−９−４,熊本市,"24,524,800",326.12,"24,524,800",0,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,子飼公園,熊本県熊本市中央区黒髪２丁目７２６−１、７２６−２,熊本市,"123,047,279","3,761.29","123,047,279",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,150
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,南町西緑地,熊本県熊本市東区南町１６７−１,熊本市,"13,429,341",231.03,"13,429,341",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,40,80
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,東子飼公園,熊本県熊本市中央区東子飼町８−３,熊本市,"46,958,222",975.28,"46,958,222",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,水前寺江津湖公園,熊本県熊本市東区健軍５丁目５−２外,熊本市,"388,939,129","24,216.09","388,939,129",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,刈草町緑地,熊本県熊本市南区刈草１丁目１５００−３、１５００−２のうち,熊本市,"38,958,872","1,277.58","38,958,872",0,0,0,0,0,0,市街化区域,工業地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,消防施設敷地,熊本県熊本市南区刈草１丁目１５００−２のうち,熊本市,"256,315",8.33,"256,315",0,0,0,0,0,0,市街化区域,工業地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,明徳官軍墓地,熊本県熊本市北区明徳町字上市原１２７７−４,熊本市,"2,963,422",359.69,"2,963,422",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,150
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,水島児童公園,熊本県八代市水島町字塘直２１１８−６,八代市,"14,893,015","2,210.82","14,893,015",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,緑公園,熊本県八代市緑町１１−３、新町１７３−１,八代市,"45,835,461","1,859.23","45,835,461",0,0,0,0,0,0,非線引,近隣商業地域,80,300
財務省,九州財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第１項,上水道施設用地,熊本県荒尾市荒尾字南屋形山２９１４　外４筆,荒尾市,"37,190,571","2,437.78","37,190,571",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,京侍公園,熊本県荒尾市増永字京侍２７２４−４,荒尾市,"4,170,874",278.89,"4,170,874",0,0,0,0,0,0,非線引,第一種低層住居専用地域,60,100
財務省,九州財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第１項,上水道導水管用地,熊本県荒尾市荒尾字下磯２５０−２のうち外,大牟田市,"130,789",75.56,"130,789",0,0,0,0,0,0,非線引,工業地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,境崎公園,熊本県荒尾市万田字境崎１４７６−３外２筆,荒尾市,"14,985,648","1,050.61","14,985,648",0,0,0,0,0,0,非線引,準工業地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,洗池公園,熊本県荒尾市増永字洗池　２７８４−１,荒尾市,"18,042,927","1,072.68","18,042,927",0,0,0,0,0,0,非線引,第一種低層住居専用地域,60,100
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,北五反田公園,熊本県荒尾市川登字北五反田　１８０２−１０,荒尾市,"71,951,493","5,540.04","71,951,493",0,0,0,0,0,0,非線引,第一種低層住居専用地域,60,100
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,中央緑地,熊本県荒尾市増永字木本２０１２−１外４筆,荒尾市,"63,161,641","3,964.66","63,161,641",0,0,0,0,0,0,非線引,第一種中高層住居専用地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,中央公園,熊本県荒尾市増永字君郷２７８９−２,荒尾市,"6,611,391",421.36,"6,611,391",0,0,0,0,0,0,非線引,第一種中高層住居専用地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官軍墓地,熊本県水俣市古城１丁目４３６番地,水俣市,"316,219",465.83,"316,219",0,0,0,0,0,0,非線引,第一種中高層住居専用地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,高瀬官軍墓地公園,熊本県玉名市高瀬字横町３３８−５,玉名市,"9,076,732",388.87,"9,076,732",0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,高瀬児童遊園地,熊本県玉名市高瀬字横町３３８−４,玉名市,"17,085,834",732,"17,085,834",0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,高瀬官軍墓地公園,熊本県玉名市高瀬字横町３３８−６,玉名市,"6,945,315",355.06,"6,937,057",0,0,0,"8,258",0,0,非線引,第一種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,消防ポンプ格納庫敷地,熊本県玉名市小野尻字船津３８９−４,玉名市,"17,468",48.98,"17,468",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官軍墓地,熊本県山鹿市山鹿字宥明堂１３３７−４,山鹿市,"4,144",36.12,"4,144",0,0,0,0,0,0,非線引,第二種住居地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官修墳墓敷地,熊本県菊池市隈府字月見殿１１８５−２,菊池市,"40,050","1,197.93","34,715",0,0,0,"5,335",0,0,非線引,第一種低層住居専用地域,40,80
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,チビッコ広場,熊本県宇土市住吉町字本谷２７８６−１６,宇土市,"14,098,170","2,032.47","14,098,170",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官軍墓地公園,熊本県宇城市不知火町永尾字河添７０４−６,宇城市,"457,975",715.03,"456,524",0,0,0,"1,449",2,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,五反田公園,熊本県宇城市不知火町永尾字河添７０５−８,宇城市,"2,421,328",735.14,"2,421,328",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火用水池,熊本県宇城市豊野町上郷字下前田１９６−１のうち,宇城市,"5,053",86.09,"5,053",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,中公園,熊本県玉名市岱明町高道字幸長寺１１４９−１,玉名市,"6,253,600","1,502.66","6,253,600",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,高月児童公園,熊本県玉名郡玉東町大字木葉字高月６７７番１,玉東町,"7,581,982",513.57,"7,581,982",0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官軍墓地,熊本県玉名郡玉東町大字木葉字高月６８０,玉東町,"14,845,432","2,304.83","14,845,432",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官軍墓地,熊本県玉名郡玉東町大字木葉字宇蘇９０３−１,玉東町,"33,506","1,718.34","33,506",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官軍墓地,熊本県玉名郡和水町岩字河井ケ浦４１５１−２,和水町,"15,065",601,"15,065",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官修墳墓敷地,熊本県玉名郡南関町大字肥猪町字十時２１６,南関町,"35,389","1,104.27","35,389",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官修墳墓敷地,熊本県玉名郡南関町大字関町字城ノ原１０６３,南関町,"28,571","1,039.89","28,571",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,七本墓地公園,熊本県熊本市北区植木町轟字多尾２１０５,熊本市,"36,453","1,545.00","36,453",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,40,80
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,清正公道公園,熊本県菊池郡大津町大字高尾野字東高尾野８８３−８外,大津町,"19,903,487","17,456.49","19,903,487",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,本局,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速自動車道敷地,熊本県上益城郡益城町大字島田字五反坪１０４−３外,（独）日本高速道路保有・債務返済機構,"39,452","1,148.74","39,452",0,0,0,0,0,0,市街化調整区域 外,都市計画用途地域指定なし 外,70,400
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,中央公園,熊本県上益城郡益城町大字宮園字居屋敷５２１番外,益城町,"73,727,557","4,238.92","73,727,557",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,鏡町西部公園,熊本県八代市鏡町野崎字六番割８１８−１０,八代市,"70,394,576","14,641.57","70,394,576",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,津口農村公園,熊本県八代市鏡町鏡字宝出四番割８７２番３,八代市,"13,311,773","2,848.59","13,311,773",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,官軍墓地公園,熊本県葦北郡芦北町大字花岡字峯崎２６３−２,芦北町,"153,758",171.72,"153,758",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,湯尻農村公園,熊本県葦北郡津奈木町大字千代字湯尻４９１番１,津奈木町,"3,886,048","1,392.10","3,886,048",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,社会福祉施設敷地,大分県大分市南春日町８８５番６外,社会福祉法人　大分県遺族会,"73,735,256","1,095.53","73,735,256",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,社会福祉施設敷地,大分県大分市南春日町８８５−３,大分市,"103,820,110","1,605.10","103,820,110",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,都市公園法 附則第９項,駄原総合運動公園,大分県大分市大字駄原字河原１２１７外,大分市,"11,556,459","49,538.19","11,556,459",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第３号,社会福祉施設敷地,大分県大分市牧３丁目１９７−１,社会福祉法人　樫の木,"33,766,604",669.32,"33,766,604",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,大道北児童公園,大分県大分市東大道２丁目２４１３番１４７、１６１,大分市,"19,153,763","1,211.78","19,153,763",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,上野ケ丘墓地公園,大分県大分市大字上野字笠和平１０５２−２外,大分市,"2,395,822","14,337.44","2,364,997",0,0,0,"30,825",0,0,市街化区域,第一種低層住居専用地域,40,80
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,津留運動公園,大分県大分市西浜２９−２,大分市,"390,753,351","11,860.49","390,753,351",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,大津公園,大分県大分市大津町１−１９６,大分市,"82,897,171","1,680.94","82,897,171",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,三佐中央公園,大分県大分市三佐１丁目１４９−１,大分市,"264,752,846","9,000.04","264,752,846",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,岩田公園,大分県大分市岩田町３丁目１２８３−２,大分市,"216,960,004","2,851.74","216,960,004",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,椎迫児童公園,大分県大分市大字三芳字西園１７７５−１,大分市,"40,709,766","7,017.01","40,709,766",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,農業用水路敷地,大分県大分市大字竹中字上長谷５６２−５,昭和井路土地改良区,"50,093",90.95,"50,093",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,松原公園,大分県別府市松原町１−２外３筆,別府市,"86,268,531","1,736.36","86,268,531",0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設敷地,大分県別府市大字鶴見字鶴見原４５４８−１３４９,別府市,"398,233","14,041.82","398,233",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,100
財務省,九州財務局,大分財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速自動車道敷地,大分県別府市大字鶴見字鶴見原４５４８−１３７６,（独）日本高速道路保有・債務返済機構,"486,509","17,154.44","486,509",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国家公務員共済組合法 第１２条,病院宿舎敷地,大分県別府市大字鶴見字宮添３８９４−２外２筆,国家公務員共済組合連合会,"64,454,069","1,595.00","64,454,069",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,病院敷地,大分県別府市大字鶴見字宮添３８９４,国家公務員共済組合連合会,"715,787,211","24,949.75","715,489,082",0,0,0,"298,129",0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,大分県別府市,国家公務員共済組合連合会,"154,347,358","4,095.94","154,331,585",0,0,0,"15,771",2,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,別府公園,大分県別府市大字別府字野口原３０１８−１外１筆,別府市,"2,145,377,745","85,795.10","2,145,377,745",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,30,60
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,別府公園,大分県別府市西野口町２７８０−２８外,別府市,"729,397,076","29,169.08","729,397,075",0,0,0,0,1,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第２号,社会福祉施設敷地,大分県別府市大字鶴見字下原４２３０−１８３,社会福祉法人　別府光の園,"8,836,451",338.61,"8,836,451",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設の敷地,大分県中津市大字相原字平畑３１４４−１４地先外,中津市,"146,667,224","21,929.17","146,667,224",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,八幡公園,大分県中津市大字大悟法字幣畑７８７−１,中津市,"704,838","2,861.65","704,838",0,0,0,0,0,0,非線引,近隣商業地域,80,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,永添運動公園,大分県中津市大字永添字野地山２０６２番１　外４筆,中津市,"198,453,256","15,836.37","198,453,256",0,0,0,0,0,0,非線引,第一種低層住居専用地域,60,100
財務省,九州財務局,大分財務事務所,一般会計,普通財産,都市公園法 附則第９項,中津城公園,大分県中津市二ノ丁１２７８−１,中津市,"155,190,964","8,917.58","155,134,720",0,0,0,"56,244",0,0,非線引,第一種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,大貞総合運動公園,大分県中津市大字加来字加来原２２８３−２８,中津市,"2,005,756","1,905.09","2,005,756",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,野岡緑道ふれあい広場,大分県佐伯市鶴谷町３丁目１２４４０−１１,佐伯市,"61,218,632","3,836.05","61,218,632",0,0,0,0,0,0,非線引,準工業地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,上水道施設敷地,大分県佐伯市大字鶴望字ドケヤ１９４−２外,佐伯市,"17,119,623","1,170.65","17,119,623",0,0,0,0,0,0,非線引,準工業地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,城山歴史公園,大分県佐伯市城下西町７７４−１９,佐伯市,"14,035,907",374.85,"14,035,907",0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火水槽敷地,大分県豊後高田市玉津字御所園１２０９−３,豊後高田市,198,49.5,198,0,0,0,0,0,0,非線引,第一種住居地域,60,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,ごみ処理施設敷地,大分県宇佐市大字浜高家新田字奥和田３９２−３外,宇佐市,"78,278,966","23,032.72","78,278,966",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,200
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,灯台公園,大分県東国東郡姫島村字稲積４９６６−２,姫島村,"405,145","1,507.99","378,292",173.54,173.54,2,511,"26,340",0,都市計画区域外,,,
財務省,九州財務局,大分財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速自動車道敷地,大分県速見郡日出町大字南畑字田ノ口１３１６−１６外,（独）日本高速道路保有・債務返済機構,"25,853,515","130,036.50","25,853,515",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,迫児童公園,大分県大分市大字佐賀関字西町１８９４−８,大分市,"4,721,387",261.03,"4,721,387",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,総合運動公園,大分県佐伯市弥生大字上小倉字柳原１１５７−２外１筆,佐伯市,"27,040,133","28,164.02","27,040,133",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,大分財務事務所,一般会計,普通財産,都市公園法 附則第９項,納池公園,大分県竹田市久住町大字久住字宮脇９３４,竹田市,"7,544,452","9,919.45","115,372",0,0,0,"7,429,080",0,0,都市計画区域外,,,
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第７号,学校敷地,大分県玖珠郡玖珠町大字日出生字栗山９４６−８４．８５,玖珠町,"60,108","4,557.34","60,108",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,天瀬温泉公園,大分県日田市天瀬町湯山字上湯瀬１１５６−２,日田市,"23,191,426","1,215.98","23,191,426",0,0,0,0,0,0,都市計画区域外,,,
財務省,九州財務局,大分財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,判田浄水場,大分県大分市大字下判田字不定１９２６番３　外,大分県,"11,300,000","1,931.70","11,300,000",0,0,0,0,0,0,市街化区域,準工業地域,60,200
