省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
文部科学省,一般会計,公用財産,国立教育政策研究所,国立教育政策研究所上野庁舎,東京都台東区上野公園１２−４３,東京都台東区上野公園１２−４３,"1,734,898,279",庁舎,"3,150.33","1,546,244,970",2001.4.1,帰属,市街化区域,第一種中高層住居専用地域,60,300,24,事務庁舎,1,813.18,"2,359.39","149,631,241",0,事務庁舎,ＲＣ,3,813.18,"2,359.39","149,631,241",2001.4.1,帰属,"5,634,251","33,387,817",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,日本学士院,日本学士院,東京都台東区上野公園７−３２,東京都台東区上野公園７−３２,"6,765,851",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"6,765,851",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,日本学士院,日本学士院,東京都台東区上野公園,東京都台東区上野公園７−３２,"385,485,367",,0,0,,,,,,,,事務庁舎　外,1,"1,282.04","4,792.64","224,250,561",0,庁舎,ＳＲＣ,3,"1,282.04","4,792.64","224,250,561",1974.5.27,新築,"4,522,719","156,712,087",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　尼寺廃寺跡,奈良県香芝市尼寺２丁目７６,奈良県香芝市尼寺２丁目７６,"596,767",その他,133.41,"596,767",2003.5.8,所管換,非線引,都市計画用途地域指定なし,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　斎宮跡,三重県多気郡明和町大字斎宮字東前沖２５０５−４,三重県多気郡明和町大字斎宮字東前沖２５０５−４,"62,866,270",その他,"3,864.14","62,866,270",2005.2.21,購入,非線引,都市計画用途地域指定なし,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,日本芸術院,東京都台東区上野公園,東京都台東区上野公園１−３０,"585,055,761",,0,0,,,,,,,,事務庁舎　外,2,"1,414.39","2,232.09","448,130,200",0,事務庁舎,ＳＲＣ,1,"1,131.50","1,245.98",1,1968.6.15,所属替,"447,492","136,478,069",0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,特別史跡　藤原宮跡,奈良県橿原市高殿町１０５番,奈良県橿原市高殿町１０５番,"438,706,093",その他,"17,629.21","438,706,093",2011.3.24,購入,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,特別史跡　五稜郭跡,北海道函館市五稜郭町１−１　外,北海道函館市五稜郭町１−１,"1,404,888,599",その他,"250,835.51","1,401,100,538",1963.1.10,所属替,市街化区域,第二種中高層住居専用地域,60,200,0,その他,1,198.38,198.38,1,0,文化財,その他,1,198.38,198.38,1,1963.1.10,所属替,"3,788,057",3,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　津軽氏城跡（弘前城跡）,青森県弘前市下白銀町１−７,青森県弘前市下白銀町１−７,"825,882,004",その他,"61,392.43","825,733,068",1976.6.29,所属替,都市計画区域外,都市計画用途地域指定なし,,,,,0,0,0,0,0,,,,0,0,0,,,"148,934",2,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,特別名勝　毛越寺庭園,岩手県西磐井郡平泉町平泉字大沢,岩手県西磐井郡平泉町平泉字大沢３３,"41,336",その他,"3,646.57","41,336",1967.10.20,所管換,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
