省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
農林水産省,一般会計,公用財産,生産局,家畜改良センター新冠牧場官舎,北海道日高郡新ひだか町字御園５８７番５,北海道日高郡新ひだか町字御園５８７番５,"260,173,724",宿舎,"135,271.51","41,663,625",1952.4.1,所管換,都市計画区域外,都市計画用途地域指定なし,70,400,0,宿舎,41,"3,196.12","4,950.80","211,810,953",33,宿舎,ＲＣ,2,380,606,"52,726,297",2005.1.5,新築,0,"6,699,146",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター十勝牧場第１十勝牧場官舎,北海道河東郡音更町駒場並木１２,北海道河東郡音更町駒場並木１２番地,"11,408,319",宿舎,"25,579.74","5,908,919",1959.4.1,購入,都市計画区域外,都市計画用途地域指定なし,70,400,0,宿舎,5,681.3,681.3,"4,951,985",10,宿舎,Ｂ,0,136.26,136.26,"990,397",1975.11.17,新築,"73,550","473,865",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター十勝牧場第２十勝牧場官舎,北海道河東郡音更町駒場並木１２,北海道河東郡音更町駒場並木１２番地,"14,016,385",宿舎,"33,852.66","7,819,964",1959.4.1,購入,都市計画区域外,都市計画用途地域指定なし,70,400,1,宿舎,19,"2,097.35","2,097.35","5,218,363",0,宿舎,Ｂ,0,404.13,404.13,"5,218,345",1976.11.29,新築,"51,547","926,511",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター奥羽牧場第１宿舎,青森県上北郡七戸町鶴児平１,青森県上北郡七戸町鶴児平１,"41,693,968",宿舎,"21,057.56","41,693,968",1958.4.1,購入,都市計画区域外,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター奥羽牧場宿舎,青森県上北郡七戸町鶴児平１,青森県上北郡七戸町鶴児平１,"281,113,805",,0,0,,,,,,,,宿舎,5,"1,007.02","1,876.75","247,075,387",16,宿舎,ＲＣ,2,868.73,"1,738.46","241,464,514",2008.3.6,新築,0,"34,038,418",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター奥羽牧場第２宿舎,青森県上北郡七戸町鶴児平１,青森県上北郡七戸町鶴児平１,"149,810,399",宿舎,"24,319.87","149,810,399",1958.4.1,購入,都市計画区域外,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター岩手牧場第１宿舎,岩手県盛岡市下厨川字穴口７２—１,岩手県盛岡市下厨川字穴口７２−１６,"112,767,606",宿舎,"18,981.25","112,767,606",1959.9.1,新規登載,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター岩手牧場宿舎,岩手県盛岡市下厨川字穴口７２−１１,岩手県盛岡市下厨川字穴口７２−１１,"146,151,440",,0,0,,,,,,,,宿舎,9,465,"1,587.00","127,948,558",16,宿舎,ＲＣ,4,374,"1,496.00","126,813,964",2007.3.26,新築,0,"18,202,882",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター岩手牧場第２宿舎,岩手県盛岡市下厨川字穴口７２—１,岩手県盛岡市下厨川字穴口７２−１８,"66,444,144",宿舎,"11,184.00","66,444,144",1959.9.1,寄附,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター岩手牧場第４宿舎,岩手県盛岡市下厨川字穴口７２—１,岩手県盛岡市下厨川字穴口７２−２０,"89,489,283",宿舎,"15,063.00","89,489,283",1975.6.5,用途変更,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター茨城牧場宿舎,茨城県筑西市藤ヶ谷２３３０,茨城県筑西市藤ヶ谷２３３０,"73,596,202",宿舎,"2,877.61","21,271,293",1999.1.13,用途変更,市街化調整区域,都市計画用途地域指定なし,70,400,7,宿舎,2,331.99,908.3,"52,027,825",10,宿舎,ＲＣ,0,302.57,878.88,"51,870,926",1994.11.10,新築,0,"297,084",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター長野牧場官舎,長野県佐久市大字新子田１８８９,長野県佐久市大字新子田１８８９,"52,057,529",,0,0,,,,,,,,宿舎,7,517.56,"1,037.37","50,923,509",13,宿舎,ＲＣ,0,222.75,742.56,"39,082,928",1996.8.1,新築,0,"1,134,020",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター岡崎牧場宿舎,愛知県岡崎市細川町字宮畑８９,愛知県岡崎市細川町字宮畑６９−２,"143,322,533",宿舎,"3,373.40","91,655,278",2003.3.31,所管換,市街化調整区域,都市計画用途地域指定なし,60,200,17,宿舎,4,319.99,"1,190.21","51,369,531",14,宿舎,ＲＣ,0,280.44,"1,150.66","50,362,580",1994.12.26,所管換,0,"297,724",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター岡崎牧場第２宿舎,愛知県岡崎市大柳町字栗沢１,愛知県岡崎市大柳町字栗沢１,"58,660,566",宿舎,"2,932.31","36,126,059",1997.3.5,用途変更,都市計画区域外,都市計画用途地域指定なし,60,200,4,宿舎,1,142.56,285.12,"21,893,581",0,宿舎,ＲＣ,0,142.56,285.12,"21,893,581",1997.3.25,所管換,0,"640,926",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター兵庫牧場東部官舎,兵庫県たつの市揖西町土師,兵庫県たつの市揖西町土師９５４−１及び相生市陸１０−８,"471,128,688",宿舎,"18,679.35","421,406,136",1965.12.23,用途変更,市街化調整区域,都市計画用途地域指定なし,70,400,2,宿舎,13,844.58,"1,517.66","47,878,078",13,宿舎,ＲＣ,0,286.61,829.81,"43,848,874",1995.3.24,新築,"25,018","1,819,456",0,0,0,0,0,0,0,0
