省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道札幌市南区,北海道札幌市南区,"27,770,638",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"27,770,638",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊丘珠駐屯地,北海道札幌市東区丘珠町,北海道札幌市東区丘珠町,"5,139,621,190",庁舎等,"896,794.20","3,130,136,938",1957.5.31,所管換,市街化調整区域,都市計画用途地域指定なし,60,200,2,事務庁舎,67,"26,059.22","36,556.07","1,418,343,207",0,隊舎,Ｓ,1,"1,824.71","1,824.71",1,1970.12.4,新築,"2,606,985","588,534,060",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道札幌市東区,北海道札幌市東区,"581,985,433",宿舎,"9,418.80","362,091,111",1969.3.31,購入,市街化区域,第二種中高層住居専用地域,60,200,18,宿舎,2,"1,255.88","3,491.88","214,676,962",48,宿舎,ＲＣ,3,627.94,"1,745.94","108,113,658",1996.10.31,新築,0,"5,217,360",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道札幌市東区,北海道札幌市東区,"320,499,222",宿舎,"3,350.34","84,428,568",2001.9.5,用途変更,市街化区域,準住居地域,60,200,38,宿舎,2,673.4,"2,587.60","218,915,992",32,宿舎,ＲＣ,3,343.3,"1,313.60","110,735,873",2003.3.3,新築,0,"17,154,662",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊函館駐屯地,北海道函館市広野町６−１８,北海道函館市広野町６−１８,"6,254,201,003",庁舎等,"280,603.03","5,387,578,176",1954.3.31,購入,市街化区域,準工業地域,60,200,4,事務庁舎,51,"16,436.72","25,404.37","640,655,074",0,隊舎,ＲＣ,4,"1,076.52","4,298.03","176,571,373",1971.12.15,新築,"9,727,415","216,240,338",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊函館駐屯地亀田射撃場,北海道函館市東山町１２２,北海道函館市東山町１２２−１,"121,116,978",庁舎等,"103,232.85","51,616,425",1953.12.23,購入,市街化調整区域,都市計画用途地域指定なし,70,400,0,その他,1,80,80,"13,930,088",0,管理棟,ＲＣ,1,80,80,"13,930,088",2010.11.2,新築,"216,813","55,353,652",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊函館駐屯地駒ヶ岳演習場,北海道茅部郡鹿部町字本別,北海道茅部郡鹿部町字本別５２６,"1,432,151,052",庁舎等,"4,748,946.70","47,489,467",1955.3.30,購入,都市計画区域外,都市計画用途地域指定なし,,,,その他,5,451.73,451.73,"238,338",0,哨舎,Ｓ,1,180.74,180.74,1,1963.8.1,移築,"10,852,555","1,373,570,692",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道函館市,北海道函館市,"283,279,533",宿舎,"6,690.41","128,455,872",1959.10.1,用途変更,市街化区域,準工業地域,60,200,30,宿舎,13,"1,497.12","4,118.51","149,399,347",0,宿舎,ＲＣ,5,469.65,"2,205.02","105,623,725",1993.12.8,新築,"426,405","4,997,909",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道函館市,北海道函館市,"83,505,277",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"83,505,277",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊幌別駐屯地,北海道登別市緑町３−１,北海道登別市緑町３丁目１,"4,880,650,883",庁舎等,"355,382.19","2,794,370,159",1953.3.31,購入,市街化調整区域,都市計画用途地域指定なし,60,200,2,事務庁舎,47,"13,398.72","21,111.66","1,542,251,296",0,隊舎,ＲＣ,4,898.54,"3,620.50","159,206,023",1997.12.18,新築,"2,152,210","541,877,218",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊幌別駐屯地幌別射撃場,北海道登別市千歳町,北海道登別市千歳町,"910,753",庁舎等,"35,841.37","896,034",1953.12.22,購入,市街化調整区域,都市計画用途地域指定なし,60,200,0,,0,0,0,0,0,,,,0,0,0,,,"1,503","13,216",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊幌別駐屯地来馬演習場,北海道登別市来馬,北海道登別市来馬町,"27,336,525",庁舎等,"1,036,520.78","16,584,332",1954.3.27,購入,市街化調整区域,都市計画用途地域指定なし,60,200,0,,0,0,0,0,0,,,,0,0,0,,,"1,533,619","9,218,574",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道登別市,北海道登別市,"551,997,704",宿舎,"9,886.78","88,981,020",1971.3.31,所管換,市街化区域,第一種中高層住居専用地域,60,200,34,宿舎,5,"1,680.84","6,809.15","435,409,102",0,宿舎,ＲＣ,5,625.2,"2,912.45","169,019,710",1998.5.21,新築,"1,084,367","26,523,215",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道登別市,北海道登別市,"29,713,819",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"29,713,819",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊白老駐屯地,北海道白老郡白老町無番地,北海道白老郡白老町７８２−１,"2,702,519,328",庁舎等,"2,718,260.23","576,563,126",1957.3.30,購入,都市計画区域外,都市計画用途地域指定なし,,,,事務庁舎,135,"61,537.82","63,884.46","1,839,152,895",0,その他,ＲＣ,1,"1,819.64","1,819.64","233,129,262",2003.12.8,新築,"9,465,671","277,337,636",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道白老郡白老町,北海道白老郡白老町,"135,600,871",宿舎,"2,116.76","17,583,925",1958.12.24,購入,市街化区域,第一種住居地域,60,200,35,宿舎,2,507.56,"1,483.96","105,804,627",18,宿舎,ＲＣ,3,257.58,745.98,"55,255,522",2001.11.30,新築,0,"12,212,319",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道白老郡白老町,北海道白老郡白老町,"305,140,099",宿舎,"4,023.19","32,543,583",1966.12.13,購入,市街化区域,第一種中高層住居専用地域,60,200,38,宿舎,5,793.13,"3,082.43","240,641,065",48,宿舎,ＲＣ,4,287.7,"1,150.80","85,697,170",2004.12.3,新築,0,"31,955,451",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊北恵庭駐屯地,北海道恵庭市柏木町５３１,北海道恵庭市柏木町５３１,"5,352,130,508",庁舎等,"414,415.74","4,350,950,853",1954.10.16,購入,市街化調整区域,都市計画用途地域指定なし,60,200,4,事務庁舎,86,"28,353.92","41,335.83","644,466,658",0,隊舎,ＲＣ,4,"1,616.92","6,426.73","236,926,422",1987.11.17,新築,"7,427,840","349,285,157",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道恵庭市,北海道恵庭市,"488,205,278",宿舎,"7,416.54","84,548,556",1968.3.28,購入,市街化区域,第二種中高層住居専用地域,60,200,39,宿舎,8,"1,409.56","5,835.88","375,237,448",0,宿舎,ＲＣ,5,318.5,"1,592.50","110,570,909",2002.1.31,新築,"38,566","28,380,708",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊岩見沢駐屯地,北海道岩見沢市日の出台,北海道岩見沢市日の出台４丁目３１３,"3,164,555,837",庁舎等,"340,057.80","2,296,070,265",1953.3.31,購入,非線引,都市計画用途地域指定なし,50,100,6,事務庁舎,49,"14,054.98","23,669.35","614,811,364",0,隊舎,ＲＣ,5,"1,151.52","5,689.30","218,415,021",1996.1.19,新築,"2,365,790","251,308,418",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊岩見沢駐屯地孫別演習場,北海道岩見沢市日の出台,北海道岩見沢市日の出台３２７,"34,629,547",庁舎等,"839,439.03","21,825,414",1954.11.11,購入,非線引,都市計画用途地域指定なし,50,100,0,,0,0,0,0,0,,,,0,0,0,,,"11,154,140","1,649,993",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道岩見沢市,北海道岩見沢市,"245,768,540",宿舎,"10,846.67","65,080,020",1967.3.1,用途変更,非線引,都市計画用途地域指定なし,50,100,39,宿舎,7,"1,082.71","4,295.39","174,153,314",0,宿舎,ＲＣ,5,469.66,"2,177.90","110,045,340",1996.12.4,新築,0,"6,535,206",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊美唄駐屯地,北海道美唄市字美唄,北海道美唄市字美唄１５３６−１,"1,003,140,463",庁舎等,"199,183.98","383,429,161",1973.4.16,報告洩,非線引,都市計画用途地域指定なし,70,200,5,事務庁舎,38,"12,638.30","20,045.59","531,414,052",0,庁舎,ＲＣ,4,926.04,"3,620.51","131,350,038",1992.12.21,新築,"1,344,859","86,952,391",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊美唄訓練場,北海道美唄市字美唄２６４９−２,北海道美唄市字美唄２６４９−２,"15,149,511",庁舎等,"417,855.75","9,691,994",1984.8.28,整理替,非線引,都市計画用途地域指定なし,70,200,0,,0,0,0,0,0,,,,0,0,0,,,"252,864","5,204,653",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道美唄市,北海道美唄市,"210,518,500",宿舎,"11,363.34","45,589,720",1977.3.29,購入,市街化区域,第一種低層住居専用地域,40,60,66,宿舎,5,"1,590.63","4,600.05","158,045,956",60,宿舎,ＲＣ,3,501.75,"1,505.25","52,804,136",1977.12.20,新築,"296,868","6,585,956",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道美唄市,北海道美唄市,"88,245,657",宿舎,"1,999.99","11,785,941",1992.2.7,購入,市街化区域,第二種中高層住居専用地域,60,200,38,宿舎,3,345.38,"1,534.36","75,922,219",0,宿舎,ＲＣ,5,298.14,"1,487.12","74,945,665",1993.12.16,新築,0,"537,497",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊南恵庭駐屯地,北海道恵庭市恵南６３,北海道恵庭市恵南６３,"10,478,476,306",庁舎等,"931,961.52","8,662,582,328",1953.3.31,購入,市街化調整区域,都市計画用途地域指定なし,60,200,2,事務庁舎,101,"34,518.04","54,414.08","1,323,046,019",0,隊舎,ＲＣ,5,"1,141.00","5,668.60","225,238,480",1995.12.11,新築,"7,007,818","485,840,141",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道恵庭市,北海道恵庭市,"1,631,561,027",宿舎,"27,729.42","358,636,735",1953.3.31,購入,市街化区域,第二種中高層住居専用地域,60,200,26,宿舎,19,"3,821.98","14,803.61","1,246,582,632",0,宿舎,ＲＣ,5,253.19,"1,200.10","50,769,762",1992.12.9,新築,"316,070","26,025,590",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊北千歳駐屯地,北海道千歳市北信濃,北海道千歳市北信濃,"9,241,507,899",庁舎等,"781,520.37","6,877,379,256",1953.3.31,購入,市街化調整区域,都市計画用途地域指定なし,60,200,5,事務庁舎,115,"48,643.55","81,304.88","1,768,539,897",0,隊舎,ＲＣ,5,"1,087.53","5,273.33","265,937,269",2000.6.9,新築,"10,357,428","585,231,318",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道千歳市,北海道千歳市,"2,268,755,861",宿舎,"69,539.18","892,048,601",1966.1.11,用途変更,市街化調整区域,都市計画用途地域指定なし,,,,宿舎,16,"5,928.86","25,088.44","1,334,809,090",0,宿舎,ＲＣ,5,625.2,"2,912.45","157,375,438",1997.12.3,新築,"1,637,018","40,261,152",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,陸上自衛隊豊平駐屯地,北海道札幌市豊平区平岸１条１２丁目２,北海道札幌市豊平区平岸１条１２丁目１−３２,"2,226,623,324",庁舎等,"47,574.83","2,225,268,269",1954.3.22,購入,市街化区域,第一種住居地域,60,200,0,,0,0,0,0,0,,,,0,0,0,,,"583,384","771,671",0,0,0,0,0,0,0,0
防衛省,一般会計,公用財産,北海道防衛局,宿舎,北海道札幌市豊平区,北海道札幌市豊平区,"46,597,576",宿舎,995.67,"46,597,356",1954.3.22,購入,市街化区域,第一種住居地域,60,200,0,,0,0,0,0,0,,,,0,0,0,,,0,220,0,0,0,0,0,0,0,0
