省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都品川区,東京都品川区,"555,103,438",宿舎,798.76,"475,421,952",1992.12.25,用途変更,市街化区域,第一種中高層住居専用地域,60,200,61,宿舎,1,274.83,990.16,"76,869,430",38,宿舎,ＲＣ,4,274.83,990.16,"76,869,430",1994.3.10,新築,0,"2,812,056",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都世田谷区,東京都世田谷区,"456,332,018",宿舎,967.4,"446,342,881",1958.5.20,交換,市街化区域,第一種低層住居専用地域,50,100,59,宿舎　外,2,294.52,573.43,"9,658,720",6,宿舎,ＲＣ,1,284.49,563.4,"9,584,119",1980.3.19,新築,0,"330,417",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都世田谷区,東京都世田谷区,"604,250,510",宿舎,"1,212.24","575,009,072",1970.5.12,交換,市街化区域,第一種低層住居専用地域,50,100,65,宿舎,1,267,792.54,"26,784,127",9,宿舎,ＲＣ,1,267,792.54,"26,784,127",1971.3.20,新築,0,"2,457,311",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都練馬区,東京都練馬区,"363,109,367",宿舎,"1,139.96","353,246,244",1972.10.9,所管換,市街化区域,第一種低層住居専用地域,50,100,71,宿舎　外,3,285.6,819.6,"8,220,376",9,宿舎,ＲＣ,1,267,801,"8,179,561",1973.3.31,所管換,0,"1,642,747",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都千代田区,東京都千代田区,"3,648,208,625",宿舎,"2,295.07","2,975,099,241",2001.3.30,所管換,市街化区域,商業地域,80,500,68,宿舎,1,809.08,"7,881.16","639,331,064",65,宿舎,ＳＲＣ,12,809.08,"7,881.16","639,331,064",1995.8.11,所管換,"5,803,471","27,974,849",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都武蔵野市,東京都武蔵野市,"436,441,497",宿舎,944.46,"417,262,428",1975.10.8,所属替,市街化区域,商業地域,80,500,23,宿舎　外,3,367.23,"1,088.71","19,054,257",12,宿舎,ＲＣ,1,355.68,"1,077.16","19,007,485",1975.11.13,新築,0,"124,812",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都三鷹市,東京都三鷹市,"402,803,531",宿舎,"1,007.23","388,891,503",1964.3.31,整理替,市街化区域,第二種低層住居専用地域,40,80,70,宿舎　外,2,200.1,566.58,"13,332,191",6,宿舎,ＲＣ,1,183.24,549.72,"13,233,953",1987.3.27,新築,0,"579,837",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都世田谷区,東京都世田谷区,"970,610,367",宿舎,"1,733.92","861,416,657",1995.3.22,所管換,市街化区域,第一種低層住居専用地域,40,80,103,宿舎,1,745.1,"1,442.94","98,460,680",15,宿舎,ＲＣ,2,745.1,"1,442.94","98,460,680",1998.3.16,所管換,"4,976,484","5,756,546",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,最高裁判所事務総局経理局,宿舎,東京都八王子市,東京都八王子市,"136,428,629",宿舎,911.21,"98,228,438",1997.6.20,所管換,市街化区域,第一種低層住居専用地域,50,100,57,宿舎　外,2,289.34,527.36,"36,157,344",6,宿舎,ＲＣ,2,274.94,512.96,"36,043,520",1998.3.31,新築,"81,940","1,960,907",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,東京高等裁判所,東京高等・地方・簡易裁判所庁舎,東京都千代田区霞が関１—１—４,東京都千代田区霞ヶ関１−４,"87,051,002,108",庁舎等,"19,288.86","77,556,648,288",1975.3.26,所属替,市街化区域,商業地域,80,500,145,事務庁舎　外,6,"9,366.13","140,378.71","8,143,663,718",0,事務庁舎,ＳＲＣ,19,"9,350.97","140,363.55","8,141,365,257",1983.12.1,新築,"46,832,886","1,303,857,216",0,0,0,0,0,0,0,0
