省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
国土交通省,一般会計,公用財産,国土地理院,御前崎地中地殻活動観測施設,静岡県御前崎市御前崎字カキ岩３１０５,静岡県御前崎市御前崎字カキ岩３１０５,"29,634,868",,0,0,,,,,,,,その他,1,9.72,9.72,"1,552,820",0,観測室,ＲＣ,1,9.72,9.72,"1,552,820",1996.10.31,新築,0,"28,082,048",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,御前崎地殻活動観測場切山観測点,静岡県牧之原市切山,静岡県牧之原市切山,"173,506",,0,0,,,,,,,,その他,1,5.06,5.06,1,0,観測場,Ｗ,1,5.06,5.06,1,1986.11.19,新築,0,"173,505",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,東海機動観測基地,静岡県掛川市杉谷字鍋倉７５０−５３,静岡県掛川市,"27,686,931",,0,0,,,,,,,,その他,2,137.69,310.37,"23,135,028",0,庁舎,ＲＣ,3,132.25,304.93,"22,701,924",1996.2.23,新築,0,"4,551,903",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,姶良ＶＬＢＩ観測局,鹿児島県姶良市北山１０２２,鹿児島県姶良市北山１０２２,"128,921,426",,0,0,,,,,,,,その他,1,182.3,182.3,"21,320,139",0,観測所,ＲＣ,1,182.3,182.3,"21,320,139",1997.2.10,新築,"853,036","106,748,251",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,忍路験潮場,北海道小樽市忍路１丁目４６０番地北海道大学水産学部付属忍路臨海実験所隣接地,北海道小樽市忍路１丁目４６０番地北海道大学水産学部付属忍路臨海実験所隣接地,"2,532,641",,0,0,,,,,,,,その他,1,8.72,8.72,1,0,験潮場,Ｂ,1,8.72,8.72,1,1977.8.26,種目変更,0,"2,532,640",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,奥尻験潮場,北海道奥尻郡奥尻町字松江,北海道奥尻郡奥尻町字松江松江港内,"10,136,735",,0,0,,,,,,,,その他,1,32.41,32.41,"6,241,376",0,験潮場,ＲＣ,1,32.41,32.41,"6,241,376",1994.12.1,新築,0,"3,895,359",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,浅虫験潮場,青森県青森市大字浅虫坂本９−９地先,青森県青森市,"3,310,869",,0,0,,,,,,,,その他,1,12.25,12.25,"1,275,073",0,験潮場,ＲＣ,1,12.25,12.25,"1,275,073",1992.3.25,新築,0,"2,035,796",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,男鹿験潮場,秋田県男鹿市戸賀塩浜字壺ヶ沢９２番地先,秋田県男鹿市戸賀字壺ヶ沢９２番地先,"10,371,427",,0,0,,,,,,,,その他,1,16.8,16.8,"7,123,769",0,験潮場,ＲＣ,1,16.8,16.8,"7,123,769",1994.12.13,新築,0,"3,247,658",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,鼠ヶ関験潮場,山形県鶴岡市鼠ヶ関字横路地内,山形県鶴岡市,"2,073,369",,0,0,,,,,,,,その他,1,4.5,4.5,"431,295",0,験潮場,ＲＣ,1,4.5,4.5,"431,295",1981.9.9,報告洩,0,"1,642,074",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,飛島験潮場,山形県酒田市飛島字勝浦地先,山形県酒田市,"21,537,269",,0,0,,,,,,,,その他,1,30.25,30.25,"18,253,459",0,験潮場,ＲＣ,1,30.25,30.25,"18,253,459",1995.2.13,新築,0,"3,283,810",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,相馬験潮場,福島県相馬市大字原釜字大津２６８−１,福島県相馬市原釜字大津２６８−１,"47,009,360",,0,0,,,,,,,,その他,1,32.45,32.45,"29,664,586",0,験潮場,ＲＣ,1,32.45,32.45,"29,664,586",2014.11.26,新築,0,"17,344,774",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,勝浦験潮場,千葉県勝浦市興津,千葉県勝浦市興津興津港内,"1,613,386",,0,0,,,,,,,,その他,1,11.48,11.48,1,0,験潮場,ＲＣ,1,11.48,11.48,1,1977.8.26,種目変更,0,"1,613,385",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,油壺験潮場,神奈川県三浦市三崎町小網代字城の内地先,神奈川県三浦市三崎町大字小網代字城の内,"14,738,766",,0,0,,,,,,,,その他,2,17.8,17.8,"12,966,885",0,験潮場,ＲＣ,1,12,12,"12,966,884",1995.3.31,新築,0,"1,771,881",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,伊東験潮場,静岡県伊東市大字富戸,静岡県伊東市,"1,570,381",,0,0,,,,,,,,その他,1,10.5,10.5,1,0,験潮場,ＲＣ,1,10.5,10.5,1,1973.3.30,新築,0,"1,570,380",0,0,0,0,0,0,0,0
