省庁名,部局名,部局所名,会計名,分類種類,所在地,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,都市計画区域,用途地域,建ぺい率,容積率,処理方法
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市中区橘一丁目２６０１番９　外２筆,"9,637,015",99.79,"9,637,015",市街化区域,商業地域,80,500,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市昭和区狭間町２７番２,"138,473,841",974.18,"138,473,841",市街化区域,第二種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市瑞穂区神穂町５０１番２,"215,327,449","2,234.80","215,327,449",市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市瑞穂区鍵田町二丁目７番,"56,664,550",390.79,"56,664,550",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市熱田区四番一丁目１３０７番４,"7,633,707",69.05,"7,633,707",市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市中川区下之一色町字宮分３０,"69,842,444","1,015.25","69,842,444",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市中川区西日置二丁目９０７番１,"2,968,897",104.46,"2,968,897",市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市港区十一屋三丁目１４６番１,"51,233,580",669.72,"51,233,580",市街化区域,工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市港区名港一丁目１６０３番,"149,107,123","1,244.80","149,107,123",市街化区域,商業地域,80,400,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市港区名港二丁目３１５番,"88,403,414","1,058.47","88,403,414",市街化区域,商業地域,80,400,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市港区小賀須一丁目３１３番,"10,760,755",190.94,"10,760,755",市街化区域,近隣商業地域,80,300,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市港区築三町三丁目８番７　外１筆,"96,390,400","1,506.10","96,390,400",市街化区域,工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市港区野跡一丁目８６番３　外４筆,"147,345,984","2,558.09","147,345,984",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市港区金船町一丁目１番３３,"7,791,413",99.07,"7,791,413",市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字上志段味字山ノ田１００２番４,"20,539,443",773,"20,539,443",市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字上志段味字山ノ田１０１７番１　外２筆,"20,505,520","1,096.00","20,505,520",市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字上志段味字東谷２０８８番１０　外６筆,"113,593,973","6,552.00","113,593,973",市街化区域,第二種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字上志段味字東谷２１０７番６３,"19,072,236",849,"19,072,236",市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字下志段味字穴ケ洞２２７１番５２　外１筆,"32,984,232",763,"32,984,232",市街化区域,第一種低層住居専用地域,40,80,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字下志段味字長廻間２２８０番６１　外１筆,"31,017,840",846,"31,017,840",市街化区域,第一種低層住居専用地域,40,80,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字南原２６８６番６０９　外１筆,"57,025,266","1,134.00","57,025,266",市街化区域,第一種低層住居専用地域,30,50,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字吉田洞２９１０番２　外３筆,"38,538,478","1,611.27","38,538,478",市街化区域,第一種低層住居専用地域,30,50,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字吉田洞２９１１番１０２１,"10,144,813",431.01,"10,144,813",市街化区域,第一種低層住居専用地域,30,50,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字大屋敷１５８８番,"12,631,200",360,"12,631,200",市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字大洞口２７２５番２,"16,912,402",450,"16,912,402",市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字宮浦１０６１番　外１筆,"20,890,680",618,"20,890,680",市街化区域,第一種低層住居専用地域,50,100,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字才井戸流１５０１番１　外２筆,"9,490,300",411.75,"9,490,300",市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字湿ケ１９３４番２　外１筆,"23,784,555",687,"23,784,555",市街化区域,第二種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字蟹原２３８番　外２筆,"34,526,605","1,420.00","34,526,605",市街化区域,第一種低層住居専用地域,50,100,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大字中志段味字西山島１８３１番　外１筆,"51,827,488","1,497.00","51,827,488",市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大森一丁目２４１２番,"36,019,000",360.19,"36,019,000",市街化区域,近隣商業地域,80,300,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区大牧町１１０５番２,"15,091,632",287.31,"15,091,632",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区小幡一丁目１３０１番１,"231,207,118","2,343.07","231,207,118",市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市守山区青葉台５０５番　外１筆,"24,961,794",340.45,"24,961,794",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市緑区桃山二丁目１２１番３,"25,469,218",233.17,"25,469,218",市街化区域,第二種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市名東区上社四丁目３１番１,"89,824,459",698.36,"89,824,459",市街化区域,第二種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県名古屋市名東区社台三丁目２５９番,"42,743,452",241.83,"42,743,452",市街化区域,近隣商業地域,80,300,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊橋市八町通五丁目１２５番,"20,355,080",267.83,"20,355,080",市街化区域,近隣商業地域,80,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊橋市向山町字南中畑３９,"153,293,093","1,846.66","153,293,093",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊橋市牛川町字東側６８番１　外１筆,"97,284,220","2,359.17","97,284,220",市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊橋市船渡町字高打場２２番４,"524,790",251.25,"524,790",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県岡崎市明大寺町字向山２番８３,"35,373,140",342.1,"35,373,140",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県岡崎市真伝町字吉祥３３番１,"63,484,823","3,794.00","63,484,823",市街化区域,第一種低層住居専用地域,60,100,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県岡崎市竜美西二丁目１番２５,"125,584,105","1,340.25","125,584,105",市街化区域,近隣商業地域,80,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県岡崎市細川町字宮畑６９番２　外１筆,"154,081,303","5,614.86","154,081,303",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県岡崎市美合町字五本松６１番　外８筆,"525,591,264","9,954.38","525,591,264",市街化区域,工業地域,60,200,地方公共団体等へ売払
財務省,東海財務局,本局,一般会計,普通財産,愛知県岡崎市美合町字平端２３番７０　外１筆,"70,865,101",968.42,"70,865,101",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県瀬戸市小田妻町二丁目８番１　外５筆,"7,891,474","51,265.71","7,891,474",市街化区域,第一種低層住居専用地域,30,50,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県瀬戸市西蔵所町５８番４４　外４筆,"2,373,982",247.07,"2,373,982",市街化区域,商業地域,80,400,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県半田市庚申町二丁目２５番　外１筆,"88,515,822","1,794.00","88,515,822",市街化区域,第二種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県半田市飯森町３３番　外１筆,"23,030,334",576.97,"23,030,334",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県春日井市西本町三丁目２７０番２,"51,176,066",735.32,"51,176,066",市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県春日井市角崎町７０番６,"403,361",97.05,"403,361",市街化区域,近隣商業地域,80,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊川市平尾町六光寺３８番,"21,563,963",528,"21,563,963",市街化区域,第一種中高層住居専用地域,60,150,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊川市御津町西方入浜４９番２　外１筆,"7,745",122.78,"7,745",市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊川市蔵子五丁目１６番１３,"47,435,049",676.87,"47,435,049",市街化区域,準住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県津島市南門前町一丁目３５番４　外１筆,"4,020,704",161.06,"4,020,704",市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県津島市皆戸町８番,"3,320,703",76.06,"3,320,703",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊田市大林町十丁目１６番１５,"15,192,470",176.39,"15,192,470",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊田市平芝町三丁目１２番２１　外１筆,"52,598,631",522.33,"52,598,631",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊田市曙町五丁目６４番,"45,429,069","1,137.00","45,429,069",市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊田市浄水町伊保原１８３番　外１筆,"63,782,124","1,288.00","63,782,124",市街化区域,第一種低層住居専用地域,60,100,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県豊田市細谷町一丁目８番１,"14,107,899",187.63,"14,107,899",市街化区域,工業地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県西尾市寺津町白山３番５,"17,503,200",429,"17,503,200",市街化区域,近隣商業地域,80,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県蒲郡市新井形町徳正寺１８６番２,"11,139,795",322,"11,139,795",市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県蒲郡市新井形町徳正寺８７番４　外２筆,"10,872,211",271,"10,872,211",市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県蒲郡市水竹町小深田２番１　外１筆,"30,684,021",594,"30,684,021",市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県蒲郡市浜町１番　外１筆,"42,260,805","2,000.36","42,260,805",市街化区域,工業地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県犬山市大字五郎丸字山下２２番　外２筆,"31,751,521","1,018.99","31,751,521",市街化区域,第一種低層住居専用地域,60,100,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県小牧市大字下末字山畑１５８０番９,"2,279,119",54.59,"2,279,119",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県新城市吉川字菖蒲４１番１　外４筆,"2,116,609",673.15,"2,116,609",市街化調整区域,都市計画用途地域指定なし,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県東海市名和町家下３０番９　外３筆,"17,566,732",295.14,"17,566,732",市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県大府市共西町六丁目２６４番１,"31,541,845","1,014.00","31,541,845",市街化区域,第一種中高層住居専用地域,60,150,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県尾張旭市北原山町陀摩屋敷１３７２番２　外４筆,"125,067,437","2,193.00","125,067,437",市街化区域,第一種中高層住居専用地域,60,150,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県尾張旭市北原山町鳴湫１６８９番５,"38,314,989",680,"38,314,989",市街化区域,第一種中高層住居専用地域,60,150,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県尾張旭市旭前町三丁目４番１,"113,065,174","2,745.45","113,065,174",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県尾張旭市柏井町弥栄４７,"84,655,454","1,412.04","84,655,454",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（未実施）
財務省,東海財務局,本局,一般会計,普通財産,愛知県日進市米野木町仲芝３１番　外２筆,"21,452,647",987,"21,452,647",市街化区域,準住居地域,60,200,直ちに入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県日進市米野木町南山２７３番１,"22,348,121",584,"22,348,121",市街化区域,準住居地域,60,200,直ちに入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県日進市赤池町箕ノ手２番５３　外１筆,"53,087,824","1,784.42","53,087,824",市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,東海財務局,本局,一般会計,普通財産,愛知県田原市小塩津町寺道１番１　外４筆,"3,433,914","1,267.71","3,433,914",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県田原市福江町浜田１番７　外１筆,"4,671,002",228.13,"4,671,002",市街化区域,近隣商業地域,80,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県清須市新清洲六丁目６番１８,"11,485,448",242.15,"11,485,448",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,本局,一般会計,普通財産,愛知県北名古屋市山之腰五条１０番１,"82,033,540","1,137.45","82,033,540",市街化区域,準工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市日ノ出町二丁目１７番１,"39,367,350",291.61,"39,367,350",市街化区域,商業地域,80,600,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市日野東五丁目２番１,"99,351,554","2,883.60","99,351,554",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市大字鏡島字大灘１４３５番７,"9,560,930",256.55,"9,560,930",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市大字鏡島字村前１５９３番１,"25,386,956",674.36,"25,386,956",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市佐久間町６１番,"74,700,724","1,053.28","74,700,724",市街化区域,第二種住居地域,60,200,国において利用
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市正木西町５番５,"61,451,534","1,282.01","61,451,534",市街化区域,第一種低層住居専用地域,60,100,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市大菅南８番１４,"12,490,082",264.63,"12,490,082",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市西中島六丁目１番９　外１筆,"32,273,103",664.63,"32,273,103",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市長良城西町二丁目３３番,"48,732,192",940.05,"48,732,192",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市茜部菱野四丁目７５番１　外１筆,"45,279,313","1,039.47","45,279,313",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市若福町１番５,"37,774,768",655.96,"37,774,768",市街化区域,第一種低層住居専用地域,60,100,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市福光西三丁目１１番９,"23,506,807",362.53,"23,506,807",市街化区域,第一種低層住居専用地域,60,100,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市福光東二丁目７番５,"42,766,290",678.83,"42,766,290",市街化区域,近隣商業地域,80,200,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市旦島二丁目３番６　外１筆,"41,852,893",848.53,"41,852,893",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県岐阜市立洞２番１８　外１筆,"12,224,618",279.12,"12,224,618",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県大垣市笠縫町字奥屋敷５０９番７,"51,106,792","1,003.84","51,106,792",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県高山市曙町三丁目１６番６　外１筆,"4,957,549",242.37,"4,957,549",非線引,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県高山市下切町４３０番５,"4,243,582",269.03,"4,243,582",市街化区域,第一種低層住居専用地域,60,100,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県高山市岡本町二丁目１０４番７　外３筆,"26,934,000",359.12,"26,934,000",非線引,第二種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県多治見市下沢町一丁目２番１,"71,091,826","4,690.76","71,091,826",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県多治見市坂上町四丁目４０番１　外１筆,"13,862,515",504.44,"13,862,515",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県中津川市駒場字大峡１５５６番７３,"18,675,491","1,080.42","18,675,491",非線引,第一種低層住居専用地域,60,100,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県瑞浪市益見町二丁目９９番２,"4,072,485",189.28,"4,072,485",非線引,第一種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字松本２０４９番３　外１筆,"3,198,801",423.99,"3,198,801",非線引,準工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字松本２１０７番１のうち,"1,562,035",146.27,"1,562,035",非線引,準工業地域,60,200,直ちに入札実施が困難
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字神明平１２５６番１２,"2,353,483",266.24,"2,353,483",非線引,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字西山１８０１番６,"4,760,174",558.13,"4,760,174",非線引,準工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字日帰２２６９番２１,"841,071",84.45,"841,071",非線引,準工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字日帰２２８１番９,"5,831,930",712.36,"5,831,930",非線引,準工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字日帰２２８１番１６　外１筆,"2,846,483",277.72,"2,846,483",非線引,準工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字尾越６９９番１,"1,453,210",183.71,"1,453,210",非線引,準工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字有古１５４２番１９　外１筆,"2,760,416",268.7,"2,760,416",非線引,準工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県土岐市駄知町字有古１５４１番１７,"3,187,988",169.01,"3,187,988",非線引,準工業地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県各務原市那加住吉町五丁目５４番　外３筆,"74,785,796","1,311.00","74,785,796",市街化区域,近隣商業地域,80,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県各務原市尾崎西町五丁目１番１,"220,117,641","5,301.74","220,117,641",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県本巣市上真桑字前清水２１７７番２　外１筆,"5,814,029",265.32,"5,814,029",非線引,第二種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県郡上市八幡町初納字野垣１３７１番２,"17,531,021","1,185.64","17,531,021",都市計画区域外,都市計画用途地域指定なし,,,地方公共団体等へ売払
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県郡上市高鷲町大鷲字ヲシバ３３０３番１００９,"476,851",299.99,"476,851",都市計画区域外,都市計画用途地域指定なし,,,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県下呂市宮地字清水２６２２番２,"2,912,129",412.05,"2,912,129",都市計画区域外,都市計画用途地域指定なし,,,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県下呂市小坂町小坂町字セノ９４４番１,"26,489,736","1,343.22","26,489,736",都市計画区域外,都市計画用途地域指定なし,,,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県海津市平田町今尾字町内３０６２番６,"3,063,011",122.84,"3,063,011",非線引,都市計画用途地域指定なし,70,200,一般競争入札（売残）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県揖斐郡揖斐川町三輪字中島１１８５番２　外４筆,"16,275,542",682.77,"16,275,542",非線引,近隣商業地域,80,200,一般競争入札（未実施）
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県加茂郡八百津町八百津字芦都３３１６番　外６筆,"4,438,874",369.26,"4,438,874",非線引,都市計画用途地域指定なし,70,200,地方公共団体等へ売払
財務省,東海財務局,岐阜財務事務所,一般会計,普通財産,岐阜県加茂郡八百津町八百津字東祇園３５７１番１３,"3,548,302",195.78,"3,548,302",非線引,都市計画用途地域指定なし,70,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市葵区与一三丁目１５６番３３,"17,556,770",228.01,"17,556,770",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市葵区春日三丁目５１番２,"21,650,057",194.87,"21,650,057",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市葵区東草深町９番７,"17,222,700",101.31,"17,222,700",市街化区域,第二種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市葵区沓谷一丁目５４番１,"69,491,850",591.42,"69,491,850",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市葵区田町五丁目６９番　外１筆,"85,089,312",818.56,"85,089,312",市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市葵区西千代田町１８８番２　外４筆,"51,630,454",458.31,"51,630,454",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市駿河区大谷字井庄ノ谷４１１４番３,"27,483,157",445.23,"27,483,157",市街化区域,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市駿河区池田５８１番１　外１筆,"89,610,882",704.25,"89,610,882",市街化区域,第二種住居地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区三保字八木１１６２番,"19,610,323",836,"19,610,323",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区三保字八木１１７９番１,"16,159,347",595,"16,159,347",市街化区域,第二種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,東海財務局,静岡財務事務所,一般会計,普通財産,静岡県静岡市清水区三保字八木１１９８番,"23,349,805",801.78,"23,349,805",市街化区域,第二種中高層住居専用地域,60,200,当分の間入札実施が困難
